køn,alder,fraflytningskommune,tilflytningskommune,år,antal
Kvinder,25-29 år,Frederiksberg,Egedal,2016,12
Kvinder,25-29 år,Frederiksberg,Egedal,2017,10
Kvinder,25-29 år,Frederiksberg,Fredensborg,2006,9
Kvinder,25-29 år,Frederiksberg,Fredensborg,2007,11
Kvinder,25-29 år,Frederiksberg,Fredensborg,2008,4
Kvinder,25-29 år,Frederiksberg,Fredensborg,2009,4
Kvinder,25-29 år,Frederiksberg,Fredensborg,2010,4
Kvinder,25-29 år,Frederiksberg,Fredensborg,2011,6
Kvinder,25-29 år,Frederiksberg,Fredensborg,2012,4
Kvinder,25-29 år,Frederiksberg,Fredensborg,2013,7
Kvinder,25-29 år,Frederiksberg,Fredensborg,2014,9
Kvinder,25-29 år,Frederiksberg,Fredensborg,2015,3
Kvinder,25-29 år,Frederiksberg,Fredensborg,2016,5
Kvinder,25-29 år,Frederiksberg,Fredensborg,2017,11
Kvinder,25-29 år,Frederiksberg,Frederikssund,2006,3
Kvinder,25-29 år,Frederiksberg,Frederikssund,2007,8
Kvinder,25-29 år,Frederiksberg,Frederikssund,2008,2
Kvinder,25-29 år,Frederiksberg,Frederikssund,2009,4
Kvinder,25-29 år,Frederiksberg,Frederikssund,2010,6
Kvinder,25-29 år,Frederiksberg,Frederikssund,2011,4
Kvinder,25-29 år,Frederiksberg,Frederikssund,2012,4
Kvinder,25-29 år,Frederiksberg,Frederikssund,2013,8
Kvinder,25-29 år,Frederiksberg,Frederikssund,2014,6
Kvinder,25-29 år,Frederiksberg,Frederikssund,2015,1
Kvinder,25-29 år,Frederiksberg,Frederikssund,2016,5
Kvinder,25-29 år,Frederiksberg,Frederikssund,2017,5
Kvinder,25-29 år,Frederiksberg,Furesø,2006,5
Kvinder,25-29 år,Frederiksberg,Furesø,2007,9
Kvinder,25-29 år,Frederiksberg,Furesø,2008,10
Kvinder,25-29 år,Frederiksberg,Furesø,2009,10
Kvinder,25-29 år,Frederiksberg,Furesø,2010,7
Kvinder,25-29 år,Frederiksberg,Furesø,2011,6
Kvinder,25-29 år,Frederiksberg,Furesø,2012,8
Kvinder,25-29 år,Frederiksberg,Furesø,2013,7
Kvinder,25-29 år,Frederiksberg,Furesø,2014,9
Kvinder,25-29 år,Frederiksberg,Furesø,2015,12
Kvinder,25-29 år,Frederiksberg,Furesø,2016,8
Kvinder,25-29 år,Frederiksberg,Furesø,2017,6
Kvinder,25-29 år,Frederiksberg,Gribskov,2006,2
Kvinder,25-29 år,Frederiksberg,Gribskov,2007,4
Kvinder,25-29 år,Frederiksberg,Gribskov,2008,2
Kvinder,25-29 år,Frederiksberg,Gribskov,2009,3
Kvinder,25-29 år,Frederiksberg,Gribskov,2010,3
Kvinder,25-29 år,Frederiksberg,Gribskov,2011,2
Kvinder,25-29 år,Frederiksberg,Gribskov,2012,5
Kvinder,25-29 år,Frederiksberg,Gribskov,2013,3
Kvinder,25-29 år,Frederiksberg,Gribskov,2014,4
Kvinder,25-29 år,Frederiksberg,Gribskov,2015,5
Kvinder,25-29 år,Frederiksberg,Gribskov,2016,7
Kvinder,25-29 år,Frederiksberg,Gribskov,2017,3
Kvinder,25-29 år,Frederiksberg,Halsnæs,2006,2
Kvinder,25-29 år,Frederiksberg,Halsnæs,2007,8
Kvinder,25-29 år,Frederiksberg,Halsnæs,2008,1
Kvinder,25-29 år,Frederiksberg,Halsnæs,2009,1
Kvinder,25-29 år,Frederiksberg,Halsnæs,2010,6
Kvinder,25-29 år,Frederiksberg,Halsnæs,2011,0
Kvinder,25-29 år,Frederiksberg,Halsnæs,2012,6
Kvinder,25-29 år,Frederiksberg,Halsnæs,2013,1
Kvinder,25-29 år,Frederiksberg,Halsnæs,2014,4
Kvinder,25-29 år,Frederiksberg,Halsnæs,2015,9
Kvinder,25-29 år,Frederiksberg,Halsnæs,2016,4
Kvinder,25-29 år,Frederiksberg,Halsnæs,2017,1
Kvinder,25-29 år,Frederiksberg,Helsingør,2006,11
Kvinder,25-29 år,Frederiksberg,Helsingør,2007,6
Kvinder,25-29 år,Frederiksberg,Helsingør,2008,6
Kvinder,25-29 år,Frederiksberg,Helsingør,2009,2
Kvinder,25-29 år,Frederiksberg,Helsingør,2010,5
Kvinder,25-29 år,Frederiksberg,Helsingør,2011,1
Kvinder,25-29 år,Frederiksberg,Helsingør,2012,6
Kvinder,25-29 år,Frederiksberg,Helsingør,2013,6
Kvinder,25-29 år,Frederiksberg,Helsingør,2014,10
Kvinder,25-29 år,Frederiksberg,Helsingør,2015,12
Kvinder,25-29 år,Frederiksberg,Helsingør,2016,8
Kvinder,25-29 år,Frederiksberg,Helsingør,2017,13
Kvinder,25-29 år,Frederiksberg,Hillerød,2006,8
Kvinder,25-29 år,Frederiksberg,Hillerød,2007,8
Kvinder,25-29 år,Frederiksberg,Hillerød,2008,11
Kvinder,25-29 år,Frederiksberg,Hillerød,2009,7
Kvinder,25-29 år,Frederiksberg,Hillerød,2010,5
Kvinder,25-29 år,Frederiksberg,Hillerød,2011,10
Kvinder,25-29 år,Frederiksberg,Hillerød,2012,9
Kvinder,25-29 år,Frederiksberg,Hillerød,2013,5
Kvinder,25-29 år,Frederiksberg,Hillerød,2014,11
Kvinder,25-29 år,Frederiksberg,Hillerød,2015,6
Kvinder,25-29 år,Frederiksberg,Hillerød,2016,17
Kvinder,25-29 år,Frederiksberg,Hillerød,2017,14
Kvinder,25-29 år,Frederiksberg,Hørsholm,2006,4
Kvinder,25-29 år,Frederiksberg,Hørsholm,2007,7
Kvinder,25-29 år,Frederiksberg,Hørsholm,2008,2
Kvinder,25-29 år,Frederiksberg,Hørsholm,2009,6
Kvinder,25-29 år,Frederiksberg,Hørsholm,2010,3
Kvinder,25-29 år,Frederiksberg,Hørsholm,2011,2
Kvinder,25-29 år,Frederiksberg,Hørsholm,2012,3
Kvinder,25-29 år,Frederiksberg,Hørsholm,2013,6
Kvinder,25-29 år,Frederiksberg,Hørsholm,2014,8
Kvinder,25-29 år,Frederiksberg,Hørsholm,2015,8
Kvinder,25-29 år,Frederiksberg,Hørsholm,2016,2
Kvinder,25-29 år,Frederiksberg,Hørsholm,2017,7
Kvinder,25-29 år,Frederiksberg,Rudersdal,2006,10
Kvinder,25-29 år,Frederiksberg,Rudersdal,2007,10
Kvinder,25-29 år,Frederiksberg,Rudersdal,2008,12
Kvinder,25-29 år,Frederiksberg,Rudersdal,2009,14
Kvinder,25-29 år,Frederiksberg,Rudersdal,2010,9
Kvinder,25-29 år,Frederiksberg,Rudersdal,2011,7
Kvinder,25-29 år,Frederiksberg,Rudersdal,2012,11
Kvinder,25-29 år,Frederiksberg,Rudersdal,2013,13
Kvinder,25-29 år,Frederiksberg,Rudersdal,2014,18
Kvinder,25-29 år,Frederiksberg,Rudersdal,2015,12
Kvinder,25-29 år,Frederiksberg,Rudersdal,2016,19
Kvinder,25-29 år,Frederiksberg,Rudersdal,2017,21
Kvinder,25-29 år,Frederiksberg,Bornholm,2006,2
Kvinder,25-29 år,Frederiksberg,Bornholm,2007,2
Kvinder,25-29 år,Frederiksberg,Bornholm,2008,4
Kvinder,25-29 år,Frederiksberg,Bornholm,2009,4
Kvinder,25-29 år,Frederiksberg,Bornholm,2010,2
Kvinder,25-29 år,Frederiksberg,Bornholm,2011,4
Kvinder,25-29 år,Frederiksberg,Bornholm,2012,4
Kvinder,25-29 år,Frederiksberg,Bornholm,2013,1
Kvinder,25-29 år,Frederiksberg,Bornholm,2014,2
Kvinder,25-29 år,Frederiksberg,Bornholm,2015,2
Kvinder,25-29 år,Frederiksberg,Bornholm,2016,1
Kvinder,25-29 år,Frederiksberg,Bornholm,2017,3
Kvinder,25-29 år,Frederiksberg,Christiansø,2006,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2007,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2008,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2009,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2010,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2011,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2012,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2013,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2014,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2015,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2016,0
Kvinder,25-29 år,Frederiksberg,Christiansø,2017,0
Kvinder,25-29 år,Frederiksberg,Greve,2006,12
Kvinder,25-29 år,Frederiksberg,Greve,2007,12
Kvinder,25-29 år,Frederiksberg,Greve,2008,6
Kvinder,25-29 år,Frederiksberg,Greve,2009,6
Kvinder,25-29 år,Frederiksberg,Greve,2010,7
Kvinder,25-29 år,Frederiksberg,Greve,2011,9
Kvinder,25-29 år,Frederiksberg,Greve,2012,6
Kvinder,25-29 år,Frederiksberg,Greve,2013,7
Kvinder,25-29 år,Frederiksberg,Greve,2014,5
Kvinder,25-29 år,Frederiksberg,Greve,2015,10
Kvinder,25-29 år,Frederiksberg,Greve,2016,12
Kvinder,25-29 år,Frederiksberg,Greve,2017,6
Kvinder,25-29 år,Frederiksberg,Køge,2006,17
Kvinder,25-29 år,Frederiksberg,Køge,2007,7
Kvinder,25-29 år,Frederiksberg,Køge,2008,8
Kvinder,25-29 år,Frederiksberg,Køge,2009,7
Kvinder,25-29 år,Frederiksberg,Køge,2010,3
Kvinder,25-29 år,Frederiksberg,Køge,2011,7
Kvinder,25-29 år,Frederiksberg,Køge,2012,8
Kvinder,25-29 år,Frederiksberg,Køge,2013,4
Kvinder,25-29 år,Frederiksberg,Køge,2014,7
Kvinder,25-29 år,Frederiksberg,Køge,2015,9
Kvinder,25-29 år,Frederiksberg,Køge,2016,7
Kvinder,25-29 år,Frederiksberg,Køge,2017,5
Kvinder,25-29 år,Frederiksberg,Lejre,2006,8
Kvinder,25-29 år,Frederiksberg,Lejre,2007,2
Kvinder,25-29 år,Frederiksberg,Lejre,2008,4
Kvinder,25-29 år,Frederiksberg,Lejre,2009,2
Kvinder,25-29 år,Frederiksberg,Lejre,2010,3
Kvinder,25-29 år,Frederiksberg,Lejre,2011,2
Kvinder,25-29 år,Frederiksberg,Lejre,2012,2
Kvinder,25-29 år,Frederiksberg,Lejre,2013,2
Kvinder,25-29 år,Frederiksberg,Lejre,2014,5
Kvinder,25-29 år,Frederiksberg,Lejre,2015,11
Kvinder,25-29 år,Frederiksberg,Lejre,2016,4
Kvinder,25-29 år,Frederiksberg,Lejre,2017,3
Kvinder,25-29 år,Frederiksberg,Roskilde,2006,19
Kvinder,25-29 år,Frederiksberg,Roskilde,2007,15
Kvinder,25-29 år,Frederiksberg,Roskilde,2008,6
Kvinder,25-29 år,Frederiksberg,Roskilde,2009,8
Kvinder,25-29 år,Frederiksberg,Roskilde,2010,10
Kvinder,25-29 år,Frederiksberg,Roskilde,2011,8
Kvinder,25-29 år,Frederiksberg,Roskilde,2012,8
Kvinder,25-29 år,Frederiksberg,Roskilde,2013,17
Kvinder,25-29 år,Frederiksberg,Roskilde,2014,19
Kvinder,25-29 år,Frederiksberg,Roskilde,2015,19
Kvinder,25-29 år,Frederiksberg,Roskilde,2016,12
Kvinder,25-29 år,Frederiksberg,Roskilde,2017,11
Kvinder,25-29 år,Frederiksberg,Solrød,2006,4
Kvinder,25-29 år,Frederiksberg,Solrød,2007,2
Kvinder,25-29 år,Frederiksberg,Solrød,2008,4
Kvinder,25-29 år,Frederiksberg,Solrød,2009,2
Kvinder,25-29 år,Frederiksberg,Solrød,2010,5
Kvinder,25-29 år,Frederiksberg,Solrød,2011,3
Kvinder,25-29 år,Frederiksberg,Solrød,2012,2
Kvinder,25-29 år,Frederiksberg,Solrød,2013,2
Kvinder,25-29 år,Frederiksberg,Solrød,2014,6
Kvinder,25-29 år,Frederiksberg,Solrød,2015,5
Kvinder,25-29 år,Frederiksberg,Solrød,2016,0
Kvinder,25-29 år,Frederiksberg,Solrød,2017,3
Kvinder,25-29 år,Frederiksberg,Faxe,2006,2
Kvinder,25-29 år,Frederiksberg,Faxe,2007,1
Kvinder,25-29 år,Frederiksberg,Faxe,2008,0
Kvinder,25-29 år,Frederiksberg,Faxe,2009,4
Kvinder,25-29 år,Frederiksberg,Faxe,2010,5
Kvinder,25-29 år,Frederiksberg,Faxe,2011,4
Kvinder,25-29 år,Frederiksberg,Faxe,2012,2
Kvinder,25-29 år,Frederiksberg,Faxe,2013,3
Kvinder,25-29 år,Frederiksberg,Faxe,2014,2
Kvinder,25-29 år,Frederiksberg,Faxe,2015,3
Kvinder,25-29 år,Frederiksberg,Faxe,2016,6
Kvinder,25-29 år,Frederiksberg,Faxe,2017,1
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2006,5
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2007,4
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2008,6
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2009,1
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2010,9
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2011,2
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2012,4
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2013,7
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2014,3
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2015,3
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2016,4
Kvinder,25-29 år,Frederiksberg,Guldborgsund,2017,3
Kvinder,25-29 år,Frederiksberg,Holbæk,2006,4
Kvinder,25-29 år,Frederiksberg,Holbæk,2007,11
Kvinder,25-29 år,Frederiksberg,Holbæk,2008,9
Kvinder,25-29 år,Frederiksberg,Holbæk,2009,5
Kvinder,25-29 år,Frederiksberg,Holbæk,2010,10
Kvinder,25-29 år,Frederiksberg,Holbæk,2011,3
Kvinder,25-29 år,Frederiksberg,Holbæk,2012,4
Kvinder,25-29 år,Frederiksberg,Holbæk,2013,8
Kvinder,25-29 år,Frederiksberg,Holbæk,2014,13
Kvinder,25-29 år,Frederiksberg,Holbæk,2015,10
Kvinder,25-29 år,Frederiksberg,Holbæk,2016,7
Kvinder,25-29 år,Frederiksberg,Holbæk,2017,8
Kvinder,25-29 år,Frederiksberg,Kalundborg,2006,2
Kvinder,25-29 år,Frederiksberg,Kalundborg,2007,4
Kvinder,25-29 år,Frederiksberg,Kalundborg,2008,5
Kvinder,25-29 år,Frederiksberg,Kalundborg,2009,4
Kvinder,25-29 år,Frederiksberg,Kalundborg,2010,3
Kvinder,25-29 år,Frederiksberg,Kalundborg,2011,2
Kvinder,25-29 år,Frederiksberg,Kalundborg,2012,2
Kvinder,25-29 år,Frederiksberg,Kalundborg,2013,2
Kvinder,25-29 år,Frederiksberg,Kalundborg,2014,5
Kvinder,25-29 år,Frederiksberg,Kalundborg,2015,3
Kvinder,25-29 år,Frederiksberg,Kalundborg,2016,2
Kvinder,25-29 år,Frederiksberg,Kalundborg,2017,0
Kvinder,25-29 år,Frederiksberg,Lolland,2006,2
Kvinder,25-29 år,Frederiksberg,Lolland,2007,1
Kvinder,25-29 år,Frederiksberg,Lolland,2008,5
Kvinder,25-29 år,Frederiksberg,Lolland,2009,0
Kvinder,25-29 år,Frederiksberg,Lolland,2010,2
Kvinder,25-29 år,Frederiksberg,Lolland,2011,1
Kvinder,25-29 år,Frederiksberg,Lolland,2012,1
Kvinder,25-29 år,Frederiksberg,Lolland,2013,1
Kvinder,25-29 år,Frederiksberg,Lolland,2014,3
Kvinder,25-29 år,Frederiksberg,Lolland,2015,1
Kvinder,25-29 år,Frederiksberg,Lolland,2016,4
Kvinder,25-29 år,Frederiksberg,Lolland,2017,0
Kvinder,25-29 år,Frederiksberg,Næstved,2006,4
Kvinder,25-29 år,Frederiksberg,Næstved,2007,5
Kvinder,25-29 år,Frederiksberg,Næstved,2008,3
Kvinder,25-29 år,Frederiksberg,Næstved,2009,1
Kvinder,25-29 år,Frederiksberg,Næstved,2010,1
Kvinder,25-29 år,Frederiksberg,Næstved,2011,1
Kvinder,25-29 år,Frederiksberg,Næstved,2012,1
Kvinder,25-29 år,Frederiksberg,Næstved,2013,4
Kvinder,25-29 år,Frederiksberg,Næstved,2014,2
Kvinder,25-29 år,Frederiksberg,Næstved,2015,15
Kvinder,25-29 år,Frederiksberg,Næstved,2016,4
Kvinder,25-29 år,Frederiksberg,Næstved,2017,10
Kvinder,25-29 år,Frederiksberg,Odsherred,2006,0
Kvinder,25-29 år,Frederiksberg,Odsherred,2007,2
Kvinder,25-29 år,Frederiksberg,Odsherred,2008,0
Kvinder,25-29 år,Frederiksberg,Odsherred,2009,2
Kvinder,25-29 år,Frederiksberg,Odsherred,2010,0
Kvinder,25-29 år,Frederiksberg,Odsherred,2011,3
Kvinder,25-29 år,Frederiksberg,Odsherred,2012,1
Kvinder,25-29 år,Frederiksberg,Odsherred,2013,1
Kvinder,25-29 år,Frederiksberg,Odsherred,2014,5
Kvinder,25-29 år,Frederiksberg,Odsherred,2015,2
Kvinder,25-29 år,Frederiksberg,Odsherred,2016,4
Kvinder,25-29 år,Frederiksberg,Odsherred,2017,5
Kvinder,25-29 år,Frederiksberg,Ringsted,2006,6
Kvinder,25-29 år,Frederiksberg,Ringsted,2007,5
Kvinder,25-29 år,Frederiksberg,Ringsted,2008,3
Kvinder,25-29 år,Frederiksberg,Ringsted,2009,1
Kvinder,25-29 år,Frederiksberg,Ringsted,2010,3
Kvinder,25-29 år,Frederiksberg,Ringsted,2011,2
Kvinder,25-29 år,Frederiksberg,Ringsted,2012,3
Kvinder,25-29 år,Frederiksberg,Ringsted,2013,4
Kvinder,25-29 år,Frederiksberg,Ringsted,2014,2
Kvinder,25-29 år,Frederiksberg,Ringsted,2015,2
Kvinder,25-29 år,Frederiksberg,Ringsted,2016,3
Kvinder,25-29 år,Frederiksberg,Ringsted,2017,4
Kvinder,25-29 år,Frederiksberg,Slagelse,2006,6
Kvinder,25-29 år,Frederiksberg,Slagelse,2007,4
Kvinder,25-29 år,Frederiksberg,Slagelse,2008,10
Kvinder,25-29 år,Frederiksberg,Slagelse,2009,4
Kvinder,25-29 år,Frederiksberg,Slagelse,2010,4
Kvinder,25-29 år,Frederiksberg,Slagelse,2011,8
Kvinder,25-29 år,Frederiksberg,Slagelse,2012,6
Kvinder,25-29 år,Frederiksberg,Slagelse,2013,5
Kvinder,25-29 år,Frederiksberg,Slagelse,2014,3
Kvinder,25-29 år,Frederiksberg,Slagelse,2015,4
Kvinder,25-29 år,Frederiksberg,Slagelse,2016,2
Kvinder,25-29 år,Frederiksberg,Slagelse,2017,4
Kvinder,25-29 år,Frederiksberg,Sorø,2006,5
Kvinder,25-29 år,Frederiksberg,Sorø,2007,2
Kvinder,25-29 år,Frederiksberg,Sorø,2008,4
Kvinder,25-29 år,Frederiksberg,Sorø,2009,0
Kvinder,25-29 år,Frederiksberg,Sorø,2010,2
Kvinder,25-29 år,Frederiksberg,Sorø,2011,2
Kvinder,25-29 år,Frederiksberg,Sorø,2012,3
Kvinder,25-29 år,Frederiksberg,Sorø,2013,3
Kvinder,25-29 år,Frederiksberg,Sorø,2014,4
Kvinder,25-29 år,Frederiksberg,Sorø,2015,2
Kvinder,25-29 år,Frederiksberg,Sorø,2016,5
Kvinder,25-29 år,Frederiksberg,Sorø,2017,3
Kvinder,25-29 år,Frederiksberg,Stevns,2006,1
Kvinder,25-29 år,Frederiksberg,Stevns,2007,2
Kvinder,25-29 år,Frederiksberg,Stevns,2008,3
Kvinder,25-29 år,Frederiksberg,Stevns,2009,2
Kvinder,25-29 år,Frederiksberg,Stevns,2010,1
Kvinder,25-29 år,Frederiksberg,Stevns,2011,1
Kvinder,25-29 år,Frederiksberg,Stevns,2012,1
Kvinder,25-29 år,Frederiksberg,Stevns,2013,1
Kvinder,25-29 år,Frederiksberg,Stevns,2014,3
Kvinder,25-29 år,Frederiksberg,Stevns,2015,3
Kvinder,25-29 år,Frederiksberg,Stevns,2016,2
Kvinder,25-29 år,Frederiksberg,Stevns,2017,0
Kvinder,25-29 år,Frederiksberg,Vordingborg,2006,1
Kvinder,25-29 år,Frederiksberg,Vordingborg,2007,0
Kvinder,25-29 år,Frederiksberg,Vordingborg,2008,1
Kvinder,25-29 år,Frederiksberg,Vordingborg,2009,2
Kvinder,25-29 år,Frederiksberg,Vordingborg,2010,4
Kvinder,25-29 år,Frederiksberg,Vordingborg,2011,1
Kvinder,25-29 år,Frederiksberg,Vordingborg,2012,1
Kvinder,25-29 år,Frederiksberg,Vordingborg,2013,1
Kvinder,25-29 år,Frederiksberg,Vordingborg,2014,2
Kvinder,25-29 år,Frederiksberg,Vordingborg,2015,5
Kvinder,25-29 år,Frederiksberg,Vordingborg,2016,2
Kvinder,25-29 år,Frederiksberg,Vordingborg,2017,3
Kvinder,25-29 år,Frederiksberg,Assens,2006,0
Kvinder,25-29 år,Frederiksberg,Assens,2007,1
Kvinder,25-29 år,Frederiksberg,Assens,2008,1
Kvinder,25-29 år,Frederiksberg,Assens,2009,1
Kvinder,25-29 år,Frederiksberg,Assens,2010,1
Kvinder,25-29 år,Frederiksberg,Assens,2011,0
Kvinder,25-29 år,Frederiksberg,Assens,2012,0
Kvinder,25-29 år,Frederiksberg,Assens,2013,2
Kvinder,25-29 år,Frederiksberg,Assens,2014,2
Kvinder,25-29 år,Frederiksberg,Assens,2015,1
Kvinder,25-29 år,Frederiksberg,Assens,2016,0
Kvinder,25-29 år,Frederiksberg,Assens,2017,3
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2006,4
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2007,0
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2008,0
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2009,3
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2010,1
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2011,1
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2012,2
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2013,1
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2014,1
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2015,0
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2016,1
Kvinder,25-29 år,Frederiksberg,Faaborg-Midtfyn,2017,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2006,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2007,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2008,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2009,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2010,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2011,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2012,1
Kvinder,25-29 år,Frederiksberg,Kerteminde,2013,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2014,2
Kvinder,25-29 år,Frederiksberg,Kerteminde,2015,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2016,0
Kvinder,25-29 år,Frederiksberg,Kerteminde,2017,1
Kvinder,25-29 år,Frederiksberg,Langeland,2006,0
Kvinder,25-29 år,Frederiksberg,Langeland,2007,0
Kvinder,25-29 år,Frederiksberg,Langeland,2008,0
Kvinder,25-29 år,Frederiksberg,Langeland,2009,0
Kvinder,25-29 år,Frederiksberg,Langeland,2010,1
Kvinder,25-29 år,Frederiksberg,Langeland,2011,0
Kvinder,25-29 år,Frederiksberg,Langeland,2012,0
Kvinder,25-29 år,Frederiksberg,Langeland,2013,0
Kvinder,25-29 år,Frederiksberg,Langeland,2014,0
Kvinder,25-29 år,Frederiksberg,Langeland,2015,1
Kvinder,25-29 år,Frederiksberg,Langeland,2016,0
Kvinder,25-29 år,Frederiksberg,Langeland,2017,0
Kvinder,25-29 år,Frederiksberg,Middelfart,2006,0
Kvinder,25-29 år,Frederiksberg,Middelfart,2007,2
Kvinder,25-29 år,Frederiksberg,Middelfart,2008,1
Kvinder,25-29 år,Frederiksberg,Middelfart,2009,1
Kvinder,25-29 år,Frederiksberg,Middelfart,2010,2
Kvinder,25-29 år,Frederiksberg,Middelfart,2011,1
Kvinder,25-29 år,Frederiksberg,Middelfart,2012,0
Kvinder,25-29 år,Frederiksberg,Middelfart,2013,0
Kvinder,25-29 år,Frederiksberg,Middelfart,2014,2
Kvinder,25-29 år,Frederiksberg,Middelfart,2015,1
Kvinder,25-29 år,Frederiksberg,Middelfart,2016,1
Kvinder,25-29 år,Frederiksberg,Middelfart,2017,0
Kvinder,25-29 år,Frederiksberg,Nordfyns,2006,1
Kvinder,25-29 år,Frederiksberg,Nordfyns,2007,0
Kvinder,25-29 år,Frederiksberg,Nordfyns,2008,0
Kvinder,25-29 år,Frederiksberg,Nordfyns,2009,0
Kvinder,25-29 år,Frederiksberg,Nordfyns,2010,0
Kvinder,25-29 år,Frederiksberg,Nordfyns,2011,2
Kvinder,25-29 år,Frederiksberg,Nordfyns,2012,1
Kvinder,25-29 år,Frederiksberg,Nordfyns,2013,0
Kvinder,25-29 år,Frederiksberg,Nordfyns,2014,0
Kvinder,25-29 år,Frederiksberg,Nordfyns,2015,1
Kvinder,25-29 år,Frederiksberg,Nordfyns,2016,0
Kvinder,25-29 år,Frederiksberg,Nordfyns,2017,0
Kvinder,25-29 år,Frederiksberg,Nyborg,2006,1
Kvinder,25-29 år,Frederiksberg,Nyborg,2007,0
Kvinder,25-29 år,Frederiksberg,Nyborg,2008,0
Kvinder,25-29 år,Frederiksberg,Nyborg,2009,0
Kvinder,25-29 år,Frederiksberg,Nyborg,2010,1
Kvinder,25-29 år,Frederiksberg,Nyborg,2011,1
Kvinder,25-29 år,Frederiksberg,Nyborg,2012,0
Kvinder,25-29 år,Frederiksberg,Nyborg,2013,2
Kvinder,25-29 år,Frederiksberg,Nyborg,2014,0
Kvinder,25-29 år,Frederiksberg,Nyborg,2015,0
Kvinder,25-29 år,Frederiksberg,Nyborg,2016,0
Kvinder,25-29 år,Frederiksberg,Nyborg,2017,2
Kvinder,25-29 år,Frederiksberg,Odense,2006,24
Kvinder,25-29 år,Frederiksberg,Odense,2007,14
Kvinder,25-29 år,Frederiksberg,Odense,2008,10
Kvinder,25-29 år,Frederiksberg,Odense,2009,4
Kvinder,25-29 år,Frederiksberg,Odense,2010,9
Kvinder,25-29 år,Frederiksberg,Odense,2011,11
Kvinder,25-29 år,Frederiksberg,Odense,2012,13
Kvinder,25-29 år,Frederiksberg,Odense,2013,16
Kvinder,25-29 år,Frederiksberg,Odense,2014,19
Kvinder,25-29 år,Frederiksberg,Odense,2015,17
Kvinder,25-29 år,Frederiksberg,Odense,2016,13
Kvinder,25-29 år,Frederiksberg,Odense,2017,12
Kvinder,25-29 år,Frederiksberg,Svendborg,2006,4
Kvinder,25-29 år,Frederiksberg,Svendborg,2007,3
Kvinder,25-29 år,Frederiksberg,Svendborg,2008,2
Kvinder,25-29 år,Frederiksberg,Svendborg,2009,1
Kvinder,25-29 år,Frederiksberg,Svendborg,2010,5
Kvinder,25-29 år,Frederiksberg,Svendborg,2011,3
Kvinder,25-29 år,Frederiksberg,Svendborg,2012,7
Kvinder,25-29 år,Frederiksberg,Svendborg,2013,2
Kvinder,25-29 år,Frederiksberg,Svendborg,2014,2
